epoch_idx	precision@1	recall@1	F1@1	ndcg@1	precision@3	recall@3	F1@3	ndcg@3	precision@5	recall@5	F1@5	ndcg@5
15.0	0.8233779668807983	0.2322448343038559	0.34343448281288147	0.8233779608650875	0.7058016061782837	0.5377309322357178	0.5786100029945374	0.7534148752408417	0.6667782068252563	0.7152985334396362	0.6625305414199829	0.7571143891889384
16.0	0.8280123472213745	0.23190952837467194	0.34406912326812744	0.8280123583934088	0.7137830853462219	0.5452234148979187	0.5834385752677917	0.7631953466041024	0.6750258207321167	0.7270705103874207	0.6703696846961975	0.7677226989192507
17.0	0.8336766362190247	0.23468586802482605	0.34757480025291443	0.833676622039135	0.7202197313308716	0.5486354827880859	0.5899239778518677	0.7678688126988991	0.6819859743118286	0.7331975698471069	0.678212583065033	0.7739635863685169
18.0	0.8486096858978271	0.24025757610797882	0.3552051782608032	0.8486096807415036	0.723137617111206	0.5516533255577087	0.592732846736908	0.7737205816973255	0.6867319345474243	0.7387809157371521	0.6827862858772278	0.7811135357102407
19.0	0.8542739152908325	0.24287575483322144	0.35827308893203735	0.8542739443872297	0.7292309999465942	0.553381085395813	0.5978269577026367	0.7774650369037979	0.6933315992355347	0.7392410635948181	0.6883274912834167	0.7838362719795515
20.0	0.8511843681335449	0.2418973743915558	0.3567732870578766	0.8511843460350155	0.7261414527893066	0.5536319613456726	0.5955604314804077	0.7765151853728992	0.6926450729370117	0.7439154386520386	0.6896184682846069	0.7862865303733204
21.0	0.8661174178123474	0.2471233308315277	0.3644208610057831	0.8661174047373842	0.734981119632721	0.5574804544448853	0.603060245513916	0.7846591221282834	0.6988756656646729	0.7450063228607178	0.694499135017395	0.7913186248733205
22.0	0.8681771159172058	0.24919962882995605	0.3666035830974579	0.8681771369721936	0.7417610883712769	0.5615828037261963	0.6089104413986206	0.7893924996560323	0.7043254375457764	0.7468682527542114	0.6996721029281616	0.7944305281512765
23.0	0.8650875091552734	0.24740716814994812	0.3646484613418579	0.8650875386199794	0.7468246221542358	0.5639858245849609	0.6122400164604187	0.7927556190695402	0.7089684009552002	0.7544693946838379	0.7047097682952881	0.8002778867059477
24.0	0.842945396900177	0.2372967004776001	0.35226675868034363	0.8429454170957775	0.7215070724487305	0.5625365972518921	0.593239963054657	0.7792978633439969	0.6854788661003113	0.7492470741271973	0.6842973232269287	0.7861158883995839
25.0	0.8645725846290588	0.24847441911697388	0.3655712902545929	0.864572605561277	0.7388431429862976	0.5652874112129211	0.6072997450828552	0.7898570379264621	0.7023000717163086	0.7537141442298889	0.7001899480819702	0.7967900875980114
26.0	0.8609680533409119	0.2444201558828354	0.3617137670516968	0.8609680741503605	0.7431342601776123	0.570680558681488	0.6102030873298645	0.7953408977691822	0.7060418725013733	0.7600178122520447	0.7031137347221375	0.8024052525434628
27.0	0.8697219491004944	0.2496001273393631	0.3674442768096924	0.8697219361483007	0.7484552264213562	0.5726127028465271	0.6148444414138794	0.7993125743987453	0.7090284824371338	0.759739100933075	0.7056241631507874	0.8047606805129691
28.0	0.8233779668807983	0.22675977647304535	0.3392336666584015	0.8233779608650875	0.727342963218689	0.5728598237037659	0.5970458388328552	0.783305437853337	0.6896069645881653	0.7601391673088074	0.6895787119865417	0.789666728076327
29.0	0.8460350036621094	0.23917438089847565	0.3544937074184418	0.8460350154479918	0.7421044111251831	0.5668584108352661	0.6085764169692993	0.7894441329487726	0.7050206661224365	0.7554082870483398	0.7009146809577942	0.7967487888305953
30.0	0.8573635220527649	0.24207903444766998	0.3589629530906677	0.8573635427394438	0.7479402422904968	0.5734266042709351	0.6132823824882507	0.7980337100973197	0.7076295614242554	0.7600459456443787	0.7047513723373413	0.8028763164606044
31.0	0.8506693840026855	0.2400822639465332	0.35575076937675476	0.850669412976313	0.7424476146697998	0.5760153532028198	0.61002117395401	0.7952261785538554	0.7010127305984497	0.7629061341285706	0.7003227472305298	0.7996910352634378
32.0	0.8377960920333862	0.23409634828567505	0.34849920868873596	0.8377960865087538	0.7279437184333801	0.5673234462738037	0.5975921154022217	0.7831045772524927	0.6937350034713745	0.7631770372390747	0.6945815682411194	0.7947544759575834
33.0	0.8455200791358948	0.2386535108089447	0.353720486164093	0.8455200823892894	0.7474253177642822	0.5740558505058289	0.6134818196296692	0.795285607710572	0.707252025604248	0.7610639929771423	0.7052440643310547	0.8005373333340529
34.0	0.8038104772567749	0.2214498370885849	0.33133846521377563	0.8038105046343975	0.7197906970977783	0.571465790271759	0.5915704369544983	0.7744407870538498	0.6845176219940186	0.7614123821258545	0.6859135627746582	0.7840039630784644
35.0	0.8274974226951599	0.2296372652053833	0.3429489731788635	0.8274974253347065	0.7352386116981506	0.5783271789550781	0.6041432023048401	0.7897857459417298	0.6955029368400574	0.770022451877594	0.6972614526748657	0.797651548220114
36.0	0.8625128865242004	0.2442675232887268	0.362032949924469	0.8625128733264675	0.7508582472801208	0.5770571827888489	0.616918683052063	0.8013418321315071	0.7110195755958557	0.7645502686500549	0.7082772254943848	0.8063923431488442
37.0	0.846549928188324	0.23984502255916595	0.35538622736930847	0.8465499485066942	0.740473747253418	0.5690062046051025	0.6080835461616516	0.7893703794352026	0.7034415006637573	0.7595711350440979	0.7014496922492981	0.7982305469902914
38.0	0.8759011626243591	0.25347989797592163	0.37234753370285034	0.8759011328527292	0.7477686405181885	0.5675578117370605	0.6154344081878662	0.795694389909811	0.7127103209495544	0.7601442933082581	0.7108310461044312	0.8054150809453692
39.0	0.8316168785095215	0.23113039135932922	0.3452032208442688	0.8316168898043255	0.7245966792106628	0.5708656311035156	0.5955333113670349	0.7827826408006582	0.6902163028717041	0.7684913277626038	0.6924843192100525	0.7956743257853398
40.0	0.83934086561203	0.236932173371315	0.35125046968460083	0.839340885684861	0.7396155595779419	0.5779101848602295	0.6088252663612366	0.7929565081971972	0.6986011266708374	0.7642040848731995	0.69974684715271	0.7978148001809268
41.0	0.850154459476471	0.2361609786748886	0.352700412273407	0.8501544799176107	0.7509440779685974	0.5814740657806396	0.6157751083374023	0.8021122194482587	0.7145382761955261	0.7721193432807922	0.7118551135063171	0.8091393922029996
42.0	0.8377960920333862	0.23550383746623993	0.34999823570251465	0.8377960865087538	0.7403879165649414	0.5763552188873291	0.6087308526039124	0.7922723624354527	0.7041537761688232	0.7714086174964905	0.7055479884147644	0.8025886042231403
43.0	0.8259526491165161	0.22800666093826294	0.34113195538520813	0.8259526261585994	0.7333505153656006	0.5797420740127563	0.6028172969818115	0.7890707635293499	0.6938121914863586	0.7668502330780029	0.6947838068008423	0.7942043452572991
44.0	0.8470648527145386	0.23676542937755585	0.3526820242404938	0.8470648815653965	0.7462238669395447	0.5786342024803162	0.6129876971244812	0.797285740873445	0.708968460559845	0.7725841999053955	0.7090737819671631	0.8070169083745816
45.0	0.8542739152908325	0.24351716041564941	0.36005085706710815	0.8542739443872297	0.7509440779685974	0.5799785852432251	0.6182240843772888	0.8005796858292451	0.7087453007698059	0.7650905251502991	0.7078031301498413	0.8042965963955201
46.0	0.842945396900177	0.23536711931228638	0.3505569100379944	0.8429454170957775	0.7446790933609009	0.5740610957145691	0.6107661128044128	0.7941105483250089	0.7031926512718201	0.7587506771087646	0.7005775570869446	0.7979579278475116
47.0	0.8527291417121887	0.2408585250377655	0.35710760951042175	0.8527291452111225	0.7464813590049744	0.5764606595039368	0.6135908961296082	0.7977217622790598	0.7087710499763489	0.7714552283287048	0.709170401096344	0.8077826010154525
48.0	0.8249227404594421	0.22760330140590668	0.3401213586330414	0.8249227600411947	0.7342087030410767	0.5786454677581787	0.6033468842506409	0.7886824748044553	0.6939324140548706	0.7704347968101501	0.6950271725654602	0.7965208871769873
49.0	0.820288360118866	0.22560732066631317	0.33779188990592957	0.8202883625128733	0.7276862859725952	0.5754235982894897	0.5979588627815247	0.7833950865528791	0.6870494484901428	0.763542652130127	0.6879783868789673	0.7900399363653503
50.0	0.8352214097976685	0.23080384731292725	0.34479212760925293	0.835221421215242	0.7377274632453918	0.5816457867622375	0.6065636873245239	0.7948134249616546	0.6994764804840088	0.7748419642448425	0.7010625004768372	0.8037972232226143
51.0	0.8187435865402222	0.22201566398143768	0.3341693580150604	0.8187435633367662	0.7233951687812805	0.5743257403373718	0.5943335890769958	0.7819162452799284	0.6840113997459412	0.7655586004257202	0.6868796944618225	0.790464666600546
52.0	0.8455200791358948	0.2396545708179474	0.35489097237586975	0.8455200823892894	0.75	0.5775015950202942	0.6163967847824097	0.797123997142221	0.7117748260498047	0.7707638740539551	0.7102890610694885	0.8067142776395503
53.0	0.8099896907806396	0.2250194251537323	0.3354542851448059	0.809989701338826	0.7239958643913269	0.5686764121055603	0.5955187082290649	0.7771872358473804	0.6917267441749573	0.7651841044425964	0.6934579610824585	0.7913325048651606
54.0	0.8362512588500977	0.23471468687057495	0.3488216698169708	0.8362512873326468	0.7372125387191772	0.5742419958114624	0.6067878603935242	0.789350637727458	0.7032269835472107	0.7619962096214294	0.7012603878974915	0.7972767746709931
55.0	0.8192585110664368	0.22204263508319855	0.33418697118759155	0.8192584963954685	0.732835590839386	0.5811193585395813	0.6010743975639343	0.7896330117182935	0.6941469311714172	0.77247554063797	0.695149302482605	0.7971316112313148
56.0	0.8316168785095215	0.23225097358226776	0.34587472677230835	0.8316168898043255	0.7297459840774536	0.566236138343811	0.5996230244636536	0.7811051034737355	0.6964384317398071	0.760806143283844	0.6957552433013916	0.7941618783555116
57.0	0.8434603214263916	0.2405070662498474	0.3548484444618225	0.84346035015448	0.7442499399185181	0.5705638527870178	0.6115204691886902	0.7915003869823655	0.7090112566947937	0.7685624957084656	0.7076783180236816	0.8043819626003184
58.0	0.820288360118866	0.2248625010251999	0.33674731850624084	0.8202883625128733	0.7258840203285217	0.5739948749542236	0.5968403816223145	0.7822961762531022	0.6919241547584534	0.7735926508903503	0.6954222917556763	0.7965191605791614
59.0	0.8506693840026855	0.2366458922624588	0.35301920771598816	0.850669412976313	0.7343804240226746	0.5775446891784668	0.6036852598190308	0.7934955947268815	0.696721613407135	0.7681413292884827	0.6973973512649536	0.8008619492352468
60.0	0.8527291417121887	0.23882801830768585	0.3554054796695709	0.8527291452111225	0.7468246221542358	0.5780774354934692	0.6132991313934326	0.7984249017848851	0.7042911648750305	0.7645794749259949	0.7023741006851196	0.8026915997014026
61.0	0.8331617116928101	0.23387812077999115	0.34749266505241394	0.8331616889804325	0.7450224161148071	0.5746246576309204	0.6111507415771484	0.7919818567928724	0.705518364906311	0.7652439475059509	0.7032599449157715	0.800068259177536
62.0	0.8388259410858154	0.23428456485271454	0.3485106825828552	0.8388259526261586	0.7384998798370361	0.5785672068595886	0.6071791052818298	0.7937359536573138	0.6990731954574585	0.7691993713378906	0.6993646025657654	0.801492693630414
63.0	0.8249227404594421	0.23313942551612854	0.3452518880367279	0.8249227600411947	0.7489701509475708	0.5749301910400391	0.6146490573883057	0.7918904447827579	0.7118435502052307	0.7687945365905762	0.7095996141433716	0.8021947846998245
64.0	0.8002059459686279	0.21545086801052094	0.32476329803466797	0.800205973223481	0.7136971950531006	0.5731550455093384	0.586988091468811	0.7735858117891355	0.6772571802139282	0.7603145241737366	0.6791726350784302	0.7811090629354254
65.0	0.8589083552360535	0.24193131923675537	0.35887062549591064	0.858908341915551	0.7483693361282349	0.5761008262634277	0.6143958568572998	0.7998030281957784	0.7099038362503052	0.7744115591049194	0.7105953097343445	0.8108746502336411
66.0	0.8362512588500977	0.23037779331207275	0.34465232491493225	0.8362512873326468	0.7360967993736267	0.5781550407409668	0.6048924922943115	0.7921973466424937	0.6964641809463501	0.7662662267684937	0.6966661810874939	0.7981235496793544
67.0	0.840370774269104	0.2321653664112091	0.3468412458896637	0.8403707518022657	0.7391005754470825	0.583405077457428	0.6074150204658508	0.7975677456958163	0.6996996402740479	0.7791761755943298	0.7019453644752502	0.8069077630359305
68.0	0.8146240711212158	0.2244720160961151	0.33612242341041565	0.8146240988671473	0.7282012104988098	0.5690889954566956	0.5973026156425476	0.7791051249554649	0.6910659074783325	0.759554386138916	0.6909462809562683	0.788950800282592
69.0	0.846549928188324	0.23644420504570007	0.3519860804080963	0.8465499485066942	0.7508582472801208	0.5788816809654236	0.6159256100654602	0.7996732265260734	0.7131909132003784	0.7730441689491272	0.7113184332847595	0.8085291978937448
70.0	0.7935118675231934	0.21422791481018066	0.3225139081478119	0.7935118434603502	0.7227944135665894	0.5754379630088806	0.5932042002677917	0.7766434848348753	0.6830244064331055	0.7710800766944885	0.6866045594215393	0.7876861856186933
71.0	0.8362512588500977	0.2362276166677475	0.34992101788520813	0.8362512873326468	0.7475969791412354	0.5841107368469238	0.6154736280441284	0.7996752958004775	0.7059388756752014	0.7749320864677429	0.7075897455215454	0.8062996455338617
72.0	0.8290421962738037	0.23195511102676392	0.34451502561569214	0.8290422245108136	0.7454514503479004	0.5856796503067017	0.6136443614959717	0.7981195761529379	0.7035701870918274	0.776360034942627	0.7056460976600647	0.8047968775846862
73.0	0.8285272717475891	0.2327297478914261	0.34527069330215454	0.8285272914521112	0.7460522055625916	0.576002299785614	0.6130707859992981	0.791659773751523	0.7072176933288574	0.7668928503990173	0.7062824964523315	0.7998747769662451
74.0	0.8182286024093628	0.2256181538105011	0.3367534577846527	0.8182286302780638	0.7239958643913269	0.569665789604187	0.5954614877700806	0.7787363661821777	0.6858221888542175	0.7577488422393799	0.6863427758216858	0.78557456072541
75.0	0.8331617116928101	0.22935160994529724	0.3432456851005554	0.8331616889804325	0.7418468594551086	0.588593065738678	0.6096307635307312	0.7996697762151506	0.7021369934082031	0.7864009737968445	0.7051168084144592	0.8098766900025889
76.0	0.7899073362350464	0.2150883823633194	0.3230431377887726	0.7899073120494335	0.7216786742210388	0.5759940147399902	0.5925791263580322	0.7773608064612388	0.6823205947875977	0.7651035189628601	0.6842068433761597	0.7852471536682862
77.0	0.8414006233215332	0.23434095084667206	0.34911713004112244	0.8414006179196705	0.7453656196594238	0.5756776332855225	0.6108291149139404	0.795411452967673	0.7054153680801392	0.7700662016868591	0.7040668725967407	0.804016592045738
78.0	0.8450051546096802	0.23892302811145782	0.35374292731285095	0.845005149330587	0.7461379766464233	0.5782067179679871	0.6133843660354614	0.7968971446340319	0.7109938263893127	0.7701106667518616	0.7095992565155029	0.8055658829693441
79.0	0.8043254613876343	0.2222823202610016	0.3317393958568573	0.8043254376930999	0.7309474945068359	0.5779616832733154	0.6013835072517395	0.7833504731839017	0.6929283142089844	0.7688533663749695	0.6953412890434265	0.7922089724351057
80.0	0.8352214097976685	0.23038393259048462	0.34426289796829224	0.835221421215242	0.7451940178871155	0.5841934680938721	0.6114377379417419	0.7987075389856836	0.7049005031585693	0.7790419459342957	0.7050595283508301	0.8065198236260949
81.0	0.8022657036781311	0.21863773465156555	0.32826972007751465	0.8022657054582905	0.7355818748474121	0.5816212892532349	0.6035596132278442	0.7881649978598592	0.6984723806381226	0.7786518335342407	0.7000055909156799	0.799042110441595
82.0	0.8182286024093628	0.22350649535655975	0.3350946307182312	0.8182286302780638	0.7312908172607422	0.5783779621124268	0.5998290181159973	0.7876225271789121	0.6904737949371338	0.7737650871276855	0.6929485201835632	0.7964786420521072
83.0	0.816683828830719	0.22342067956924438	0.3346492052078247	0.8166838311019567	0.7318915128707886	0.5800331234931946	0.6008169651031494	0.7881690034235158	0.6936663389205933	0.7777901887893677	0.6963499188423157	0.7994145450299156
84.0	0.8161689043045044	0.22473540902137756	0.3358580470085144	0.8161688980432544	0.7384139895439148	0.5777365565299988	0.6051521897315979	0.7899874407305806	0.7032526731491089	0.77825528383255	0.703933596611023	0.8035293680719562
85.0	0.8336766362190247	0.23210448026657104	0.3456450402736664	0.833676622039135	0.7447648644447327	0.5753858685493469	0.6097828149795532	0.7933361032879965	0.705955982208252	0.7693262100219727	0.7038238048553467	0.8023709940598502
86.0	0.8135942220687866	0.21941708028316498	0.330624520778656	0.8135942327497425	0.729660153388977	0.5807638168334961	0.5990325808525085	0.7872032561122994	0.6920700073242188	0.7714943289756775	0.6926571130752563	0.7949120079307775
87.0	0.8388259410858154	0.23093238472938538	0.3457770347595215	0.8388259526261586	0.7494850754737854	0.5817232728004456	0.6137576103210449	0.7994398944224973	0.7134139537811279	0.7794440984725952	0.7111428380012512	0.8103035884725778
88.0	0.8419155478477478	0.23358550667762756	0.3486189842224121	0.8419155509783728	0.738328218460083	0.5810893177986145	0.606878399848938	0.7966905150884394	0.7002059817314148	0.77606201171875	0.7019370794296265	0.8059540677107859
89.0	0.8084449172019958	0.2183443158864975	0.32878053188323975	0.8084449021627188	0.731376588344574	0.5810555815696716	0.6000142097473145	0.7867640207084687	0.6961895227432251	0.778934895992279	0.6978700757026672	0.7984934799340883
90.0	0.8434603214263916	0.2367388755083084	0.3516485095024109	0.84346035015448	0.7536904215812683	0.5818396806716919	0.6183209419250488	0.8012236892039034	0.7233350872993469	0.7801639437675476	0.7196459174156189	0.8141642481849877
91.0	0.8516992926597595	0.23525658249855042	0.35169509053230286	0.8516992790937178	0.746395468711853	0.5795015692710876	0.6119190454483032	0.7995403801506809	0.7112512588500977	0.7725180387496948	0.707737147808075	0.8079238767035382
92.0	0.846549928188324	0.235319122672081	0.3511495292186737	0.8465499485066942	0.7415035963058472	0.5788408517837524	0.6091680526733398	0.7962866765994617	0.7037761807441711	0.7698326110839844	0.7028788328170776	0.8037003418650406
93.0	0.8480947613716125	0.2328500896692276	0.3488216996192932	0.8480947476828012	0.739787220954895	0.5836321115493774	0.6075229048728943	0.7988566184293258	0.7004806399345398	0.7739085555076599	0.7001280784606934	0.8046481927086196
94.0	0.8223481178283691	0.22232992947101593	0.33487436175346375	0.8223480947476828	0.7274287939071655	0.5796855092048645	0.5975892543792725	0.7873499429387529	0.6952798366546631	0.7754802703857422	0.6970877647399902	0.7987670143698998
95.0	0.7955715656280518	0.21877384185791016	0.3272205889225006	0.7955715756951597	0.736440122127533	0.5787218809127808	0.6049908995628357	0.7847208939032272	0.7016392350196838	0.7731661796569824	0.7024766802787781	0.796399673645988
96.0	0.8156539797782898	0.21987971663475037	0.3314712643623352	0.815653964984552	0.740473747253418	0.5861718058586121	0.607919454574585	0.7947909049667748	0.7053124308586121	0.7830449342727661	0.7062703371047974	0.8049757830214518
97.0	0.8043254613876343	0.2182750254869461	0.32830730080604553	0.8043254376930999	0.7318915128707886	0.5833367109298706	0.6017182469367981	0.7863718976322616	0.6961122155189514	0.7729776501655579	0.6970959901809692	0.794421946435616
98.0	0.8362512588500977	0.23037780821323395	0.34461310505867004	0.8362512873326468	0.7447648644447327	0.5852339863777161	0.6117225885391235	0.7986105496560156	0.7068315148353577	0.7778434753417969	0.706534206867218	0.8063302381562285
99.0	0.8197734355926514	0.2256128340959549	0.3373987376689911	0.819773429454171	0.736182689666748	0.5816306471824646	0.6051742434501648	0.7901885784360106	0.6997940540313721	0.7791835069656372	0.7018324732780457	0.8018060843753406
100.0	0.8357363343238831	0.2298358976840973	0.3439289629459381	0.8357363542739444	0.7450222969055176	0.5872998237609863	0.6126166582107544	0.8012223450028475	0.7060505151748657	0.7834103107452393	0.708037257194519	0.8106325023591467
101.0	0.8506693840026855	0.2400037795305252	0.35561180114746094	0.850669412976313	0.7479402422904968	0.577308714389801	0.6144648790359497	0.7974122240865957	0.714160680770874	0.769263744354248	0.7114817500114441	0.8065375095598075
102.0	0.8182286024093628	0.22958210110664368	0.34099340438842773	0.8182286302780638	0.7360967993736267	0.5720857977867126	0.6052095293998718	0.7842945571376957	0.7055526971817017	0.7729142308235168	0.7059874534606934	0.8006537251252693
103.0	0.8311019539833069	0.23184269666671753	0.34526488184928894	0.831101956745623	0.7476828098297119	0.5777353644371033	0.613489031791687	0.7947162703013512	0.7133710980415344	0.7725654244422913	0.7105786800384521	0.805460412755502
104.0	0.8444902300834656	0.23538777232170105	0.35064801573753357	0.8444902162718847	0.7517164349555969	0.5851781964302063	0.6175768971443176	0.802855147153064	0.7108650803565979	0.7736210227012634	0.7092968821525574	0.8078938649211411
105.0	0.8032955527305603	0.21555939316749573	0.32539546489715576	0.8032955715756952	0.7342087626457214	0.5851464867591858	0.6023007035255432	0.7891150690935497	0.6909199953079224	0.7761378884315491	0.6942152976989746	0.7952695248351137
106.0	0.8372811675071716	0.23002472519874573	0.34461063146591187	0.8372811534500515	0.7447648644447327	0.58546382188797	0.6114643216133118	0.8003185378184975	0.6995193958282471	0.7737399935722351	0.7009649276733398	0.8038017962978657
107.0	0.8568485975265503	0.24086405336856842	0.3578730523586273	0.8568486096807415	0.7553209662437439	0.5869871377944946	0.6208941340446472	0.8081216715309669	0.7158342003822327	0.7796682119369507	0.7154322862625122	0.8151500403278273
108.0	0.8218331336975098	0.22172999382019043	0.3341664969921112	0.8218331616889805	0.7425334453582764	0.5891327261924744	0.6094569563865662	0.7985327932013838	0.6997940540313721	0.7797403931617737	0.701418399810791	0.8034137292823532
109.0	0.8341915607452393	0.22785401344299316	0.3418058753013611	0.8341915550978373	0.739787220954895	0.5844174027442932	0.6076995730400085	0.7969023848486967	0.6985496878623962	0.7743692994117737	0.6999894976615906	0.8023892535958251
110.0	0.8408856987953186	0.2344565987586975	0.3488629162311554	0.840885684860968	0.7482836246490479	0.5845081210136414	0.6156699657440186	0.8007348866815792	0.7105905413627625	0.7818949222564697	0.7124617695808411	0.8108868435463732
111.0	0.8331617116928101	0.22832666337490082	0.3421095311641693	0.8331616889804325	0.7409886717796326	0.5848367214202881	0.6086416840553284	0.7965051818968331	0.7006779909133911	0.7761979103088379	0.7020003199577332	0.802949730973243
112.0	0.8527291417121887	0.24075594544410706	0.3564520478248596	0.8527291452111225	0.7568657994270325	0.5792914032936096	0.6216824054718018	0.8022062543897767	0.7200223207473755	0.7792987823486328	0.7193291187286377	0.8144054002538371
113.0	0.816683828830719	0.2262117564678192	0.33747267723083496	0.8166838311019567	0.7422760725021362	0.5822612047195435	0.610756516456604	0.7923419292927237	0.7105475068092346	0.7800881266593933	0.7104560136795044	0.8059255100347283
114.0	0.8084449172019958	0.22185873985290527	0.331917941570282	0.8084449021627188	0.7343804240226746	0.582481324672699	0.6047407388687134	0.7872870176876076	0.6963096857070923	0.7738987803459167	0.6986765265464783	0.7960639654432823
115.0	0.8444902300834656	0.2386692464351654	0.35360029339790344	0.8444902162718847	0.7573807239532471	0.5883057117462158	0.6231147646903992	0.8063942030960166	0.7209062576293945	0.7833917140960693	0.7198886275291443	0.8163583343322406
116.0	0.8645725846290588	0.24442137777805328	0.3621126115322113	0.864572605561277	0.7607278227806091	0.5922413468360901	0.6261029839515686	0.813936795018385	0.7234724164009094	0.7859832644462585	0.7227349281311035	0.8221215072673373
117.0	0.8264675736427307	0.22546817362308502	0.33855608105659485	0.8264675592173018	0.7413319945335388	0.5915097594261169	0.6101055145263672	0.7993073463545407	0.7025575041770935	0.7838761806488037	0.7052177786827087	0.8069460848181292
118.0	0.8254376649856567	0.23098815977573395	0.3432477116584778	0.825437693099897	0.7472537159919739	0.5833756327629089	0.6148080229759216	0.7958559456736459	0.707003116607666	0.774330735206604	0.7076113820075989	0.804050891884516
119.0	0.8583934307098389	0.23782289028167725	0.3550874888896942	0.8583934088568486	0.7534329295158386	0.5932586789131165	0.6205328702926636	0.811525491103933	0.7136971950531006	0.7835730910301208	0.7137495875358582	0.8165345284448399
120.0	0.83934086561203	0.23732756078243256	0.3511212468147278	0.839340885684861	0.7614144086837769	0.5923056602478027	0.6271991729736328	0.8087086477971794	0.7241160869598389	0.785443902015686	0.7234947681427002	0.8169409275331945
121.0	0.820288360118866	0.22488456964492798	0.3366369307041168	0.8202883625128733	0.749313473701477	0.5936369299888611	0.6163240075111389	0.8020661825708026	0.7100412249565125	0.7866701483726501	0.7108216285705566	0.8097726651020994
122.0	0.8424304723739624	0.23218007385730743	0.34732264280319214	0.8424304840370752	0.745966374874115	0.5914860963821411	0.6139380931854248	0.8039722406892305	0.711036741733551	0.7865519523620605	0.7118396162986755	0.8134538840602308
123.0	0.8460350036621094	0.24130050837993622	0.3561038672924042	0.8460350154479918	0.7675935626029968	0.592294454574585	0.6318250894546509	0.812000224518885	0.7313079237937927	0.7866952419281006	0.7283346056938171	0.8209903381991831
124.0	0.8347064852714539	0.23043298721313477	0.3443494737148285	0.8347064881565397	0.7590972185134888	0.5987892150878906	0.6247617602348328	0.8109253972277541	0.7182544469833374	0.7888150215148926	0.7181461453437805	0.8154697076719525
125.0	0.8614829778671265	0.242637500166893	0.36020609736442566	0.8614830072090628	0.7581531405448914	0.5886578559875488	0.6230037808418274	0.8100030277582524	0.7200480699539185	0.783869206905365	0.718938946723938	0.8188032932304673
